Rectangle,Voxel_size,Density_Computer,Length_in_pixels
2,0.0762383788824081,1.7397022008676075,37.21558813185679
2,0.0762383788824081,1.7590776933734296,36.345563690772494
2,0.0762383788824081,1.752841215481875,37.33630940518894
2,0.0762383788824081,,36.49657518178932
2,0.0762383788824081,,35.6931365951495
2,0.0762383788824081,,36.6742416417845
2,0.0762383788824081,,35.90264614203248
2,0.0762383788824081,,36.87817782917155
2,0.0762383788824081,,36.138621999185304
2,0.0762383788824081,,36.40054944640259
2,0.0762383788824081,,35.73513677041127
2,0.0762383788824081,,36.68787265568828
2,0.0762383788824081,,36.05551275463989
2,0.0762383788824081,,37.0
2,0.0762383788824081,,36.40054944640259
2,0.0762383788824081,,35.73513677041127
2,0.0762383788824081,,36.68787265568828
2,0.0762383788824081,,36.05551275463989
2,0.0762383788824081,,37.0
